,nombreestablecimiento,Primary,Secondary,Middle,Preschool,Childcare,bilingual,public,lat,lon
822,LIC  INF SAN JUAN GABRIEL PERBOYRE                                                                  ,False,False,False,True,False,True,False,4.6383421,-74.1651679
823,CENT EDUC DIST GIMNASIO SABIO CALDAS,True,True,True,True,False,False,True,4.5712963,-74.09390929999999
824,LIC INF MAPI                                                                                        ,False,False,False,True,False,True,False,4.6183654,-74.1018058
825,COLEGIO AMANECER DE LUCES                                                                          ,True,False,False,True,False,False,False,4.7039879,-74.1244669
826,KINDERGARDEN AMERICANO,False,False,False,True,False,False,False,4.6419462,-74.1367101
827,JARD INF BURBUJITAS DE AMOR,False,False,False,True,False,True,False,4.631494,-74.092692
828,GIMN GENERACION DEL FUTURO                                                                          ,True,True,True,True,False,True,False,4.7576832,-74.0981449
829,LIC INF TRENCITO DE PAPEL                                                                           ,False,False,False,True,False,False,False,4.5868632,-74.0986142
830,COLEGIO SOLIS,True,False,False,True,False,False,False,4.5728395,-74.09000879999999
831,CENT SAGRADO CORAZON                                                                                ,True,False,False,True,False,True,False,4.7200186,-73.969303
832,JARD INF NUEVAS ALEGRIAS                                                                            ,False,False,False,True,False,True,False,4.6556559,-74.059827
833,GIMN LOS ALERCES                                                                                    ,True,True,True,False,False,True,False,4.6805433,-74.1068135
834,COLEGIO RICAURTE (CONCEJO) (IED),True,True,True,True,False,False,True,4.6058425,-74.09385100000002
835,COL DE NSTRA SRA DE LA MERCED                                                                       ,True,True,True,True,False,True,False,4.5849905,-74.09435839999999
836,PREESC MI MUNDO DE COLORES                                                                          ,False,False,False,True,False,True,False,4.7463037,-74.0428137
837,COL CAFAM                                                                                           ,True,True,True,True,False,False,False,4.6694096,-74.0921331
838,LIC PEDAG MARCEL MARCEAU                                                                            ,True,False,False,True,False,True,False,4.5911934,-74.0954915
839,LIC PEDAG CARIÑOSITOS                                                                               ,False,False,False,True,False,True,False,4.7572705,-74.0984016
840,CENT EDUC DIST CAFAM SANTA LUCIA,True,True,True,True,False,False,True,4.5712684,-74.1155658
841,CORP COCFE                                                                                          ,True,True,True,False,False,True,False,4.6089398,-74.0805302
843,UNID EDUC BAHIA SOLANO                                                                              ,True,True,True,True,False,True,False,4.6822703,-74.1501818
844,JARD INF GARABATIEMOS                                                                               ,False,False,False,True,False,True,False,4.710988599999999,-74.072092
845,JARDIN INFANTIL NIÑOS MAGICOS,False,False,False,True,False,False,False,4.678724,-74.13943359999999
846,JARD INF LA SOMBRILLITA AZUL                                                                        ,False,False,False,True,False,True,False,4.7564034,-74.0310102
847,INST ACAD LA PORTADA                                                                                ,True,True,True,False,False,True,False,4.6411883,-74.1963447
848,COL MAYOR LEON JIMENEZ                                                                              ,False,False,False,True,False,True,False,4.7391975,-74.10410639999999
849,COL HOGAR SAN MIGUEL ARCANGEL,False,False,False,False,False,False,False,4.6740395,-74.05237029999999
850,LIC GRAN GRANADA                                                                                    ,True,False,False,True,False,True,False,4.6981651,-74.0564952
851,JARDÍN INFANTIL OSITO DE MIEL,False,False,False,True,False,False,False,4.663228399999999,-74.1239386
852,GIMN COMERCIAL LOS ANDES,True,True,True,True,False,False,False,4.5868971,-74.1395531
853,COLEGIO SAN ALEJO,True,True,False,True,False,False,False,4.6060497,-74.115746
854,COL CLAUSTRO MODERNO                                                                                ,True,True,True,True,False,False,False,4.7536233,-74.02448489999999
855,JARD INF FORTALEZA DEL SABER                                                                        ,False,False,False,True,False,True,False,4.6663078,-74.1054513
856,COLEGIO ESTANISLAO ZULETA (IED),True,True,True,True,False,False,True,4.5069754,-74.0999659
857,COLEGIO EL JAPON (IED),True,True,True,True,False,False,True,4.5758261,-74.0828372
858,GIMN NUEVA ANDALUCIA,False,False,False,True,False,False,False,4.626568400000001,-74.17955309999999
859,COLEGIO ERNESTO GUHL,True,True,True,True,False,True,False,4.6331621,-74.172535
860,COLEGIO REPUBLICA DE PANAMA (IED),True,True,True,True,False,False,True,4.673068499999999,-74.0766565
861,GIMNASIO CAMPESTRE GEORGE BERKELEY BILINGUE,True,True,True,True,False,False,False,4.775029700000001,-74.0846377
862,COL SANTA MARGARITA REINA DE ESCOCIA                                                                ,True,False,False,True,False,True,False,4.5529583,-74.13975479999999
863,INST RENATO DESCARTES                                                                               ,True,True,True,True,False,False,False,4.62943,-74.14691119999999
864,LIC ARANZAZU                                                                                        ,True,False,False,True,False,False,False,4.7346452,-74.0920629
865,GIMNASIO INFANTIL LOS ALAMOS,True,False,False,True,False,False,False,4.7026591,-74.1175856
866,GIMNASIO MODERNO SAN SEBASTIAN,True,False,False,False,False,False,False,4.6900347,-74.0667646
867,GIMNASIO BOLÍVAR,True,True,True,False,False,False,False,4.5760996,-74.1065382
868,GIMN SAN VALERY                                                                                     ,True,False,False,True,False,True,False,4.5921416,-74.0900174
869,COLEGIO KENNEDY (IED),True,True,True,True,False,False,True,4.5727727,-74.0987686
870,COL FERNANDO V DE ARAGON Y CASTILLA                                                                 ,True,True,True,True,False,True,False,4.5959677,-74.135485
871,JARDIN INFANTIL BURBUJITAS DE AMOR,False,False,False,True,False,False,False,4.606712,-74.17506390000001
872,JARD INF PEQUEÑINES CREATIVOS,False,False,False,True,False,False,False,4.7349204,-74.029366
873,COL UNID PEDAGOGICA                                                                                 ,True,True,True,True,False,True,False,4.764482999999999,-74.152044
874,NUEVO INSTITUTO SAN MIGUEL,False,True,True,False,False,False,False,4.7130755,-74.0549078
875,GIMN JEAN PIAGET CIUDAD MODELIA,False,False,False,True,False,True,False,4.6059903,-74.1074838
876,COLEGIO FLORENTINO GONZALEZ (IED),True,True,True,True,False,False,True,4.5661002,-74.0976147
877,LIC HYPATIA                                                                                         ,True,True,True,True,False,True,False,4.750227499999999,-74.0833717
879,COLEGIO RODRIGO LARA BONILLA (IED),True,True,True,True,False,False,True,4.618291999999999,-74.11061409999999
880,COLEGIO CAMPESTRE MONTE VERDE (IED),True,True,True,True,False,False,True,4.6705029,-74.0214471
